2017-02-07,1405
2017-02-08,2813
2017-02-10,98
2017-02-11,680
2017-02-12,351
2017-02-13,1409
2017-02-14,1809
2017-02-15,1949
2017-02-16,1725
2017-02-17,1687
2017-02-18,2125
2017-02-19,2477
2017-02-20,2144
2017-02-21,2005
2017-02-22,2435
2017-02-23,2755
2017-02-24,3052
2017-02-25,2322
2017-02-26,1699
2017-02-27,2356
2017-02-28,2752
2017-03-01,2641
2017-03-02,2260
2017-03-03,1993
2017-03-04,1026
2017-03-05,1055
2017-03-06,2055
2017-03-07,1855
2017-03-08,2794
2017-03-09,2897
2017-03-10,1032
2017-03-11,1044
2017-03-12,909
2017-03-13,1664
2017-03-17,378
2017-03-18,233
2017-03-19,687
2017-03-20,1657
2017-03-21,2328
2017-03-22,1525
2017-03-23,1722
2017-03-24,1996
2017-03-25,1967
2017-03-26,1332
2017-03-27,1542
2017-03-28,1316
2017-03-29,2647
2017-03-30,2450
2017-03-31,354
2017-04-01,1646
2017-04-02,2894
2017-04-03,2865
2017-04-04,1855
2017-04-05,3127
2017-04-06,1089
2017-04-07,2238
2017-04-08,2550
2017-04-09,3102
2017-04-10,3348
2017-04-11,3688
2017-04-12,3390
2017-04-13,3177
2017-04-14,3327
2017-04-15,2707
2017-04-16,2840
2017-04-17,3368
2017-04-18,3469
2017-04-19,3122
2017-04-20,2942
2017-04-21,2444
2017-04-22,2842
2017-04-23,3391
2017-04-24,3214
2017-04-25,1229
2017-04-26,2394
2017-04-27,3253
2017-04-28,3975
2017-04-29,3831
2017-04-30,2921
2017-05-01,3672
2017-05-02,4063
2017-05-03,3977
2017-05-04,3769
2017-05-05,1381
2017-05-06,3235
2017-05-07,2375
2017-05-08,3359
2017-05-09,3818
2017-05-10,3913
